date,year,latitude,longitude,T_mean,T_max,T_min,RH2M,WS2M,Rs,precipitation,ETo_hargreaves
2024-11-24,2024,15.0,74.5,22.07,27.27,17.47,82.31,0.46,17.06,0.0,1.9981417740062513
2024-11-25,2024,15.0,74.5,21.69,26.06,17.93,83.82,0.48,16.69,0.0,1.7635051907520582
2024-11-26,2024,15.0,74.5,22.24,26.74,18.27,82.45,0.48,17.3,0.0,1.891776717497319
2024-11-27,2024,15.0,74.5,22.99,27.54,19.52,84.27,0.45,15.21,0.0,1.6487625055943937
2024-11-28,2024,15.0,74.5,21.44,26.08,18.45,79.63,0.56,17.98,0.0,1.8288115428832663
2024-11-29,2024,15.0,74.5,21.18,26.95,15.44,79.96,0.51,19.04,0.0,2.3628406824111265
2024-11-30,2024,15.0,74.5,23.52,27.99,19.61,85.76,0.41,14.57,0.0,1.6354221407426037
2024-12-01,2024,15.0,74.5,24.83,28.66,21.63,87.11,0.31,13.77,0.01,1.4605449738080347
2024-12-02,2024,15.0,74.5,24.61,27.29,22.27,90.98,0.29,8.77,3.22,0.782001747407718
2024-12-03,2024,15.0,74.5,24.41,27.13,22.41,93.56,0.48,7.03,19.13,0.6049642006331208
2024-12-04,2024,15.0,74.5,25.73,28.93,23.26,85.53,0.42,12.14,0.25,1.180828651959318
2024-12-05,2024,15.0,74.5,25.49,29.27,22.09,88.49,0.33,14.17,1.36,1.542437791094395
2024-12-06,2024,15.0,74.5,25.97,29.59,22.41,87.31,0.3,14.03,1.84,1.5441320556596594
2024-12-07,2024,15.0,74.5,25.24,27.61,22.91,89.2,0.35,13.36,1.15,1.1698108600855157
2024-12-08,2024,15.0,74.5,25.2,28.65,22.78,90.92,0.36,12.57,2.33,1.2288836978676458
2024-12-09,2024,15.0,74.5,24.41,27.94,22.03,88.83,0.3,15.24,0.49,1.4675133431822973
2024-12-10,2024,15.0,74.5,24.99,28.43,22.4,89.3,0.36,14.0,0.16,1.380438227320922
2024-12-11,2024,15.0,74.5,24.41,28.1,21.41,84.52,0.45,16.52,0.0,1.6924913319308477
2024-12-12,2024,15.0,74.5,24.23,28.79,20.14,83.42,0.43,17.35,0.0,2.0125881996368813
2024-12-13,2024,15.0,74.5,24.35,27.88,21.44,84.6,0.44,14.83,0.0,1.4885713731383996
2024-12-14,2024,15.0,74.5,24.09,28.02,21.15,84.11,0.47,15.73,0.0,1.6207105181167065
2024-12-15,2024,15.0,74.5,22.81,27.3,19.21,82.8,0.49,17.19,0.0,1.8632499836471674
2024-12-16,2024,15.0,74.5,21.15,26.02,16.81,80.35,0.5,18.52,0.0,2.0543113166091724
2024-12-17,2024,15.0,74.5,20.39,25.58,15.37,82.02,0.52,18.67,0.0,2.137936719667368
2024-12-18,2024,15.0,74.5,21.86,27.26,16.27,78.54,0.39,16.92,0.0,2.087564552989396
2024-12-19,2024,15.0,74.5,23.82,28.64,19.79,84.94,0.45,16.51,0.0,1.9182657982096205
2024-12-20,2024,15.0,74.5,23.66,28.37,19.69,85.65,0.35,14.1,0.0,1.6162043528941563
2024-12-21,2024,15.0,74.5,22.98,27.25,19.4,87.71,0.35,14.02,0.0,1.5032044839136696
2024-12-22,2024,15.0,74.5,22.9,27.3,19.82,88.85,0.35,14.99,0.0,1.5657947771881788
2024-12-23,2024,15.0,74.5,22.93,27.01,20.04,88.95,0.39,13.89,0.0,1.4015901733997362
2024-12-24,2024,15.0,74.5,23.22,27.6,19.89,87.31,0.34,15.45,0.0,1.6513507496275546
2024-12-25,2024,15.0,74.5,23.44,27.88,20.01,87.61,0.34,14.89,0.0,1.6165484282381077
2024-12-26,2024,15.0,74.5,24.37,28.88,20.66,86.06,0.35,13.82,0.0,1.567962067526409
2024-12-27,2024,15.0,74.5,25.37,28.98,23.0,82.37,0.42,14.13,0.08,1.3997897259911292
2024-12-28,2024,15.0,74.5,24.26,28.07,21.55,79.97,0.48,18.88,0.03,1.9027558037213728
2024-12-29,2024,15.0,74.5,23.84,28.42,20.17,79.52,0.48,18.61,0.0,2.0886807653966404
2024-12-30,2024,15.0,74.5,22.67,28.05,17.86,74.62,0.53,19.09,0.0,2.314271056652469
2024-12-31,2024,15.0,74.5,22.84,28.02,19.09,75.98,0.53,18.11,0.0,2.063886822353355
2024-01-01,2024,15.0,74.75,23.67,31.77,16.91,57.68,0.79,17.25,0.0,2.587739401823608
2024-01-02,2024,15.0,74.75,24.44,31.09,18.43,55.48,1.21,16.86,0.0,2.3778602762401455
2024-01-03,2024,15.0,74.75,23.77,29.95,18.78,66.04,1.01,14.15,4.43,1.8448074765037799
2024-01-04,2024,15.0,74.75,22.81,27.59,19.12,77.76,0.87,12.51,3.98,1.3874585049986896
2024-01-05,2024,15.0,74.75,23.25,30.12,18.02,74.0,0.81,14.28,7.13,1.9134717427937082
2024-01-06,2024,15.0,74.75,22.9,29.62,17.87,76.88,1.14,13.64,6.63,1.7857296594965333
2024-01-07,2024,15.0,74.75,22.04,29.5,16.41,67.27,1.59,14.93,1.77,2.019467925711683
2024-01-08,2024,15.0,74.75,22.59,28.26,17.35,69.81,1.54,15.16,0.2,1.8979004504216215
2024-01-09,2024,15.0,74.75,22.61,27.44,19.56,78.16,1.44,8.89,3.86,0.9463280633154838
2024-01-10,2024,15.0,74.75,23.0,29.67,18.47,64.91,1.47,12.72,0.07,1.6298374205457065
2024-01-11,2024,15.0,74.75,23.65,31.93,17.54,58.53,1.37,19.81,0.0,2.9229905177662125
2024-01-12,2024,15.0,74.75,23.62,32.36,16.95,55.04,1.58,19.44,0.0,2.9661675105439955
2024-01-13,2024,15.0,74.75,24.25,32.39,17.84,62.82,1.1,17.45,0.0,2.6265213005791788
2024-01-14,2024,15.0,74.75,24.21,32.28,17.49,56.35,0.88,17.97,0.0,2.7244123778711344
2024-01-15,2024,15.0,74.75,23.59,32.29,16.91,57.02,0.64,18.33,0.0,2.7920555728724894
2024-01-16,2024,15.0,74.75,22.76,31.63,15.36,58.9,0.51,18.32,0.0,2.8125819883511225
2024-01-17,2024,15.0,74.75,22.87,31.34,16.02,71.04,0.79,18.65,0.0,2.7859312205896165
2024-01-18,2024,15.0,74.75,22.84,30.6,17.26,70.94,0.7,18.08,0.0,2.5183613141776964
2024-01-19,2024,15.0,74.75,23.27,31.4,16.66,65.78,0.61,17.57,0.0,2.599759687635081
2024-01-20,2024,15.0,74.75,24.4,32.44,18.23,64.99,0.94,17.02,0.0,2.5407213953328243
2024-01-21,2024,15.0,74.75,24.27,32.78,17.86,63.42,0.82,19.49,0.0,2.972054450597532
2024-01-22,2024,15.0,74.75,24.15,33.68,16.9,63.37,0.87,20.54,0.0,3.312198695440258
2024-01-23,2024,15.0,74.75,22.54,31.8,15.23,64.03,0.91,20.56,0.0,3.16816839715556
2024-01-24,2024,15.0,74.75,21.65,31.46,13.79,55.9,0.94,21.12,0.0,3.2866026059648594
2024-01-25,2024,15.0,74.75,22.84,33.0,14.48,56.33,0.69,19.91,0.0,3.2676343258110383
2024-01-26,2024,15.0,74.75,24.91,33.25,18.57,53.49,1.2,20.02,0.0,3.0742888607276178
2024-01-27,2024,15.0,74.75,24.83,33.38,17.57,51.6,1.37,19.8,0.0,3.1494481073236646
2024-01-28,2024,15.0,74.75,24.66,32.79,18.53,50.44,1.46,19.11,0.0,2.875334920051439
2024-01-29,2024,15.0,74.75,24.42,33.2,17.31,48.33,1.27,20.01,0.0,3.1602050687432053
2024-01-30,2024,15.0,74.75,24.49,33.04,17.07,46.07,0.86,19.82,0.0,3.143270759297106
2024-01-31,2024,15.0,74.75,23.95,33.2,17.03,53.33,0.87,20.57,0.0,3.240662327987507
2024-02-01,2024,15.0,74.75,22.51,31.26,15.87,66.54,0.97,21.8,0.0,3.235017249944744
2024-02-02,2024,15.0,74.75,23.18,33.19,15.31,62.0,0.76,22.0,0.0,3.577390844871788
2024-02-03,2024,15.0,74.75,25.18,35.13,15.91,54.31,0.77,20.63,0.0,3.647794212025119
2024-02-04,2024,15.0,74.75,26.85,35.24,19.83,51.29,1.05,20.25,0.0,3.3307022409109277
2024-02-05,2024,15.0,74.75,26.54,35.76,18.91,44.11,1.21,20.63,0.0,3.5235697140552453
2024-02-06,2024,15.0,74.75,26.97,36.71,18.55,39.76,1.01,21.34,0.0,3.8205635735823096
2024-02-07,2024,15.0,74.75,26.8,36.66,18.93,39.09,1.02,21.19,0.0,3.734291209603049
2024-02-08,2024,15.0,74.75,26.96,36.56,19.17,36.56,1.12,21.27,0.0,3.7255925619510717
2024-02-09,2024,15.0,74.75,27.04,36.21,19.89,36.75,1.13,21.32,0.0,3.6241059073804465
2024-02-10,2024,15.0,74.75,26.91,35.59,19.72,42.05,1.03,20.82,0.0,3.479860685479526
2024-02-11,2024,15.0,74.75,26.79,35.71,19.8,43.44,0.91,20.13,0.0,3.359729681623524
2024-02-12,2024,15.0,74.75,26.58,36.45,19.02,39.13,1.23,22.39,0.0,3.8929433519199814
2024-02-13,2024,15.0,74.75,26.0,36.07,18.02,36.58,1.16,22.78,0.0,3.9779052321770645
2024-02-14,2024,15.0,74.75,26.56,35.62,18.47,42.68,1.4,21.2,0.0,3.654664037385909
2024-02-15,2024,15.0,74.75,27.6,36.21,20.38,43.27,1.6,21.61,0.0,3.663018198162068
2024-02-16,2024,15.0,74.75,26.82,36.39,19.02,30.22,1.67,24.2,0.0,4.223114342299647
2024-02-17,2024,15.0,74.75,26.66,36.58,18.33,32.16,1.3,24.26,0.0,4.323940293168377
2024-02-18,2024,15.0,74.75,26.01,35.38,16.83,34.51,0.7,23.75,0.0,4.2052984511444365
2024-02-19,2024,15.0,74.75,26.83,35.91,18.72,43.89,0.51,21.39,0.0,3.7141856596168004
2024-02-20,2024,15.0,74.75,26.84,36.26,18.88,47.81,0.92,22.56,0.0,3.9398180577065585
2024-02-21,2024,15.0,74.75,25.81,35.43,17.58,44.04,1.09,24.56,0.0,4.246406426785532
2024-02-22,2024,15.0,74.75,25.29,35.19,17.39,55.35,1.11,24.08,0.0,4.108005126894279
2024-02-23,2024,15.0,74.75,24.9,34.96,17.09,52.35,1.0,24.76,0.0,4.194003520998292
2024-02-24,2024,15.0,74.75,25.1,35.31,16.29,46.19,0.96,24.14,0.0,4.238262127096035
2024-02-25,2024,15.0,74.75,26.57,36.76,17.05,40.6,0.5,23.48,0.0,4.34029084267426
2024-02-26,2024,15.0,74.75,28.4,37.2,20.81,42.53,1.37,20.94,0.0,3.6753282164774164
2024-02-27,2024,15.0,74.75,28.53,37.2,21.84,43.74,1.54,22.55,0.0,3.842310462531746
2024-02-28,2024,15.0,74.75,28.72,37.23,21.17,36.72,1.61,22.44,0.0,3.92575622685816
2024-02-29,2024,15.0,74.75,28.85,37.51,20.6,32.64,1.59,22.21,0.0,3.99815852364967
2024-03-01,2024,15.0,74.75,28.46,37.24,21.05,34.31,1.33,22.91,0.0,4.001678013341976
2024-03-02,2024,15.0,74.75,27.48,36.11,19.97,49.57,1.53,22.67,0.0,3.8698818203968406
2024-03-03,2024,15.0,74.75,27.54,35.82,20.12,53.43,0.88,23.48,0.0,3.9583795445275163
2024-03-04,2024,15.0,74.75,27.65,36.36,20.74,49.19,1.01,23.78,0.0,4.008429519027912
2024-03-05,2024,15.0,74.75,28.06,37.8,19.68,37.64,0.91,23.96,0.0,4.38922616947558
2024-03-06,2024,15.0,74.75,27.38,36.78,19.78,47.18,1.25,23.84,0.0,4.167397601604242
2024-03-07,2024,15.0,74.75,27.39,37.02,18.23,41.4,0.74,24.89,0.0,4.575290005461404
2024-03-08,2024,15.0,74.75,28.35,38.59,18.8,32.79,1.06,24.9,0.0,4.797135090611654
2024-03-09,2024,15.0,74.75,28.9,38.82,19.02,30.68,0.91,23.7,0.0,4.6215304711218
2024-03-10,2024,15.0,74.75,29.41,38.18,21.77,43.3,0.75,21.42,0.0,3.84410955708244
2024-03-11,2024,15.0,74.75,30.1,38.05,23.04,37.83,0.8,20.96,0.0,3.650103144883757
2024-03-12,2024,15.0,74.75,30.17,37.97,23.94,44.68,0.88,21.07,0.0,3.552639078738899
2024-03-13,2024,15.0,74.75,28.44,36.54,21.88,51.98,1.42,21.57,0.0,3.5836282769665817
2024-03-14,2024,15.0,74.75,28.61,38.04,21.72,45.29,1.07,24.55,0.0,4.319277840091302
2024-03-15,2024,15.0,74.75,28.35,38.47,19.43,44.75,1.05,24.36,0.0,4.603312522143401
2024-03-16,2024,15.0,74.75,28.46,38.07,20.24,39.62,0.8,23.75,0.0,4.3534435063463155
2024-03-17,2024,15.0,74.75,28.95,38.74,21.01,39.57,1.13,22.86,0.0,4.222797037225472
2024-03-18,2024,15.0,74.75,28.85,37.87,21.82,39.16,1.37,23.44,0.0,4.110879747812199
2024-03-19,2024,15.0,74.75,29.29,37.87,21.91,34.65,1.45,24.84,0.0,4.385152736079352
2024-03-20,2024,15.0,74.75,30.06,39.51,21.54,31.05,1.19,25.06,0.0,4.77107011125187
2024-03-21,2024,15.0,74.75,30.06,37.93,23.65,41.03,1.32,21.65,0.0,3.674368402978131
2024-03-22,2024,15.0,74.75,30.46,37.8,23.49,48.94,0.57,20.09,0.19,3.441716313079876
2024-03-23,2024,15.0,74.75,30.66,39.09,23.1,45.88,0.87,20.1,0.38,3.6550363310618206
2024-03-24,2024,15.0,74.75,31.06,39.48,23.19,34.42,0.75,21.77,0.0,4.028658297067027
2024-03-25,2024,15.0,74.75,31.56,39.68,24.08,33.87,0.74,22.32,0.0,4.083378516852261
2024-03-26,2024,15.0,74.75,30.64,38.78,23.13,43.81,0.73,21.88,0.01,3.9345640743021453
2024-03-27,2024,15.0,74.75,31.55,40.45,23.79,38.35,0.94,22.54,0.0,4.26055882917537
2024-03-28,2024,15.0,74.75,31.03,39.56,22.8,41.36,0.75,21.74,0.0,4.078225823529965
2024-03-29,2024,15.0,74.75,31.22,40.46,23.45,47.08,0.98,21.53,0.0,4.084674862230808
2024-03-30,2024,15.0,74.75,31.18,39.87,23.14,49.57,0.79,22.8,0.01,4.2863694147186715
2024-03-31,2024,15.0,74.75,31.22,40.07,23.24,45.39,0.92,23.13,0.0,4.3649472210442335
2024-04-01,2024,15.0,74.75,31.24,40.51,22.59,40.3,0.69,23.87,0.0,4.650074193796231
2024-04-02,2024,15.0,74.75,31.03,40.38,22.59,46.68,0.85,23.47,0.0,4.53602863007456
2024-04-03,2024,15.0,74.75,30.97,39.79,22.15,43.85,0.78,23.62,0.0,4.540147248672
2024-04-04,2024,15.0,74.75,32.11,41.49,24.05,37.29,0.95,23.67,0.0,4.629638353363991
2024-04-05,2024,15.0,74.75,32.05,41.5,24.02,39.54,0.81,24.38,0.0,4.768234186960778
2024-04-06,2024,15.0,74.75,31.84,41.44,22.96,44.07,0.99,22.25,0.0,4.455544347415196
2024-04-07,2024,15.0,74.75,31.01,39.39,23.85,47.9,1.59,23.44,0.0,4.232333883676647
2024-04-08,2024,15.0,74.75,31.75,40.76,22.82,38.12,0.7,25.13,0.0,4.949204121023031
2024-04-09,2024,15.0,74.75,31.35,39.96,22.77,40.85,0.8,24.81,0.0,4.744344577174113
2024-04-10,2024,15.0,74.75,32.07,40.5,24.4,40.5,0.9,23.13,0.02,4.343261098667096
2024-04-11,2024,15.0,74.75,31.72,39.38,24.34,44.86,0.99,21.97,0.0,3.9593382923346807
2024-04-12,2024,15.0,74.75,31.55,39.5,25.32,42.07,0.93,21.46,3.97,3.742337824886338
2024-04-13,2024,15.0,74.75,29.86,38.13,24.12,55.77,0.98,23.21,4.71,3.885404557125575
2024-04-14,2024,15.0,74.75,30.79,38.95,23.18,54.29,0.7,23.57,0.01,4.267861598638706
2024-04-15,2024,15.0,74.75,31.33,40.22,23.39,45.25,1.02,25.02,0.0,4.732211281795018
2024-04-16,2024,15.0,74.75,31.71,40.38,22.88,47.66,0.83,24.5,0.0,4.76174390033171
2024-04-17,2024,15.0,74.75,31.25,37.72,25.36,55.05,1.05,18.05,0.0,2.920878234152144
2024-04-18,2024,15.0,74.75,31.09,37.95,26.0,56.09,1.1,17.57,0.0,2.786530176079895
2024-04-19,2024,15.0,74.75,29.66,34.6,25.93,58.88,0.95,16.1,0.12,2.1113058826333417
2024-04-20,2024,15.0,74.75,28.34,32.85,24.74,69.76,0.64,6.12,37.61,0.7546184835198225
2024-04-21,2024,15.0,74.75,28.68,35.59,23.41,70.59,0.67,21.0,4.54,3.1966644947104874
2024-04-22,2024,15.0,74.75,29.19,35.71,23.91,66.63,0.73,20.41,0.12,3.0915583836239815
2024-04-23,2024,15.0,74.75,29.95,38.28,23.44,61.26,0.89,23.3,0.01,4.021927582098772
2024-04-24,2024,15.0,74.75,29.72,37.22,23.89,62.46,0.88,23.94,0.01,3.8976573051235266
2024-04-25,2024,15.0,74.75,30.4,38.85,23.08,58.49,0.69,25.1,0.0,4.508422468438196
2024-04-26,2024,15.0,74.75,30.17,38.78,23.87,60.67,0.91,24.29,0.26,4.222056629496824
2024-04-27,2024,15.0,74.75,30.72,39.88,23.6,56.08,0.87,25.29,0.06,4.646060073501468
2024-04-28,2024,15.0,74.75,30.86,39.78,23.68,59.24,0.88,24.82,0.0,4.547522105869134
2024-04-29,2024,15.0,74.75,30.85,38.23,24.83,59.12,0.85,22.78,0.0,3.8069481570233603
2024-04-30,2024,15.0,74.75,31.63,40.8,23.64,53.53,0.71,23.3,0.0,4.477062656217268
2024-05-01,2024,15.0,74.75,30.63,39.4,24.27,56.29,1.46,23.58,0.0,4.168364925826675
2024-05-02,2024,15.0,74.75,30.69,39.94,22.58,50.05,1.21,27.0,0.0,5.118925486521342
2024-05-03,2024,15.0,74.75,30.32,39.54,22.64,48.68,1.53,27.56,0.0,5.116066528256269
2024-05-04,2024,15.0,74.75,29.99,40.11,22.07,53.76,1.63,27.29,0.0,5.198126353392991
2024-05-05,2024,15.0,74.75,30.38,40.5,21.49,55.72,1.55,24.94,0.0,4.916344443543995
2024-05-06,2024,15.0,74.75,31.32,40.69,24.35,56.98,1.51,25.56,0.0,4.76248074518628
2024-05-07,2024,15.0,74.75,31.38,40.16,24.75,52.29,1.27,24.8,0.02,4.49292866930268
2024-05-08,2024,15.0,74.75,31.2,40.57,22.99,47.8,1.02,26.57,0.02,5.122536586331575
2024-05-09,2024,15.0,74.75,31.11,39.81,23.75,51.84,1.01,26.54,1.7,4.881568084737373
2024-05-10,2024,15.0,74.75,30.62,38.76,23.63,54.36,0.82,23.84,1.74,4.213456351534274
2024-05-11,2024,15.0,74.75,30.74,39.24,23.96,56.33,1.12,19.58,1.76,3.4862789662749387
2024-05-12,2024,15.0,74.75,29.71,36.87,23.97,66.46,0.98,21.38,6.12,3.423541411849821
2024-05-13,2024,15.0,74.75,29.28,35.38,24.39,65.84,1.28,23.15,3.09,3.39058233374977
2024-05-14,2024,15.0,74.75,28.99,33.81,24.52,64.08,0.7,22.38,4.09,2.9950838371605366
2024-05-15,2024,15.0,74.75,28.24,33.32,24.13,70.97,0.85,23.52,5.47,3.0804799551605613
2024-05-16,2024,15.0,74.75,29.33,35.63,23.87,66.55,1.11,16.65,6.72,2.525243940026381
2024-05-17,2024,15.0,74.75,28.88,35.3,23.64,68.55,0.82,20.71,5.12,3.0977632309755707
2024-05-18,2024,15.0,74.75,28.47,34.32,24.23,71.85,0.71,20.23,7.55,2.7901590758910757
2024-05-19,2024,15.0,74.75,27.1,31.31,24.01,77.78,0.9,17.38,9.93,1.978543223167506
2024-05-20,2024,15.0,74.75,27.65,33.89,23.79,78.58,0.84,18.63,13.43,2.5251979521248664
2024-05-21,2024,15.0,74.75,28.67,35.45,24.05,74.74,0.84,18.42,6.24,2.712081417960179
2024-05-22,2024,15.0,74.75,30.03,36.96,24.51,68.63,1.05,19.34,0.17,3.0628767801236525
2024-05-23,2024,15.0,74.75,30.07,37.0,24.86,68.81,0.87,15.15,0.81,2.3712284816758435
2024-05-24,2024,15.0,74.75,27.41,32.28,24.61,78.7,1.43,15.69,6.69,1.8434999565375838
2024-05-25,2024,15.0,74.75,27.04,32.03,24.08,76.31,2.16,8.1,0.8,0.960997341495496
2024-05-26,2024,15.0,74.75,27.35,33.33,23.7,77.2,1.96,13.74,1.46,1.8065318801859223
2024-05-27,2024,15.0,74.75,27.71,33.29,24.2,75.93,1.97,14.62,0.06,1.8824530305693452
2024-05-28,2024,15.0,74.75,28.06,33.68,24.31,72.47,2.11,18.71,0.02,2.4647088950733225
2024-05-29,2024,15.0,74.75,28.0,33.25,24.61,74.34,2.14,22.74,1.18,2.8727696814784656
2024-05-30,2024,15.0,74.75,28.95,35.98,24.34,71.71,1.76,25.18,1.14,3.7687890572064946
2024-05-31,2024,15.0,74.75,29.27,35.77,24.96,71.11,1.62,24.46,0.03,3.552233429988012
2024-06-01,2024,15.0,74.75,28.11,32.15,25.35,75.08,1.05,18.73,0.82,2.1042024677884785
2024-06-02,2024,15.0,74.75,28.61,34.75,24.39,68.07,1.18,19.57,2.54,2.7432808440774825
2024-06-03,2024,15.0,74.75,25.94,29.56,23.45,81.44,0.99,15.4,4.72,1.562457106848956
2024-06-04,2024,15.0,74.75,27.03,32.46,23.37,79.19,1.17,11.99,3.66,1.5207501314806726
2024-06-05,2024,15.0,74.75,27.34,33.1,23.66,75.94,1.1,17.94,2.32,2.334844649102052
2024-06-06,2024,15.0,74.75,27.0,33.09,23.21,79.35,1.09,15.41,24.96,2.0363251452704114
2024-06-07,2024,15.0,74.75,24.99,27.91,23.33,85.9,1.79,11.79,39.12,1.0131571873995782
2024-06-08,2024,15.0,74.75,24.69,28.98,22.48,86.44,2.6,9.21,41.14,0.9362482926283726
2024-06-09,2024,15.0,74.75,24.13,26.83,22.27,90.03,2.03,5.48,14.39,0.4604429644217224
2024-06-10,2024,15.0,74.75,24.32,27.99,22.04,83.81,2.74,13.82,15.48,1.33242535237783
2024-06-11,2024,15.0,74.75,24.71,29.71,21.55,81.34,2.29,13.6,9.99,1.5497551628082655
2024-06-12,2024,15.0,74.75,23.9,27.66,21.36,84.73,2.04,12.95,16.22,1.2719325960969143
2024-06-13,2024,15.0,74.75,23.94,27.97,21.61,84.23,1.91,13.68,6.36,1.351310337258281
2024-06-14,2024,15.0,74.75,25.25,30.09,21.42,81.63,1.95,15.4,6.04,1.8318563929735219
2024-06-15,2024,15.0,74.75,25.49,29.77,22.94,84.37,1.77,19.45,2.1,2.064930991479133
2024-06-16,2024,15.0,74.75,25.43,29.95,22.75,84.05,1.84,13.14,30.17,1.4303253904007491
2024-06-17,2024,15.0,74.75,25.33,30.47,21.75,81.67,1.64,18.18,7.4,2.1727991294945364
2024-06-18,2024,15.0,74.75,25.19,30.4,22.15,81.16,1.77,20.5,2.24,2.3753974151928796
2024-06-19,2024,15.0,74.75,25.36,29.9,22.33,82.32,1.92,17.16,4.67,1.9122059199513044
2024-06-20,2024,15.0,74.75,25.63,29.98,23.02,84.44,2.06,15.91,7.04,1.7106163863949169
2024-06-21,2024,15.0,74.75,25.67,29.24,23.42,85.33,2.25,12.26,8.49,1.2065063216814105
2024-06-22,2024,15.0,74.75,24.79,28.0,22.37,85.07,1.64,16.17,5.46,1.5334155270298173
2024-06-23,2024,15.0,74.75,24.27,28.32,21.81,84.74,1.57,15.6,1.24,1.5713596745962433
2024-06-24,2024,15.0,74.75,24.45,28.93,21.67,83.53,2.41,13.98,11.08,1.4934483044797184
2024-06-25,2024,15.0,74.75,24.08,27.87,21.47,81.81,2.91,11.57,8.83,1.1503182713330462
2024-06-26,2024,15.0,74.75,23.34,26.03,21.32,86.74,3.27,12.77,26.03,1.0699257437042744
2024-06-27,2024,15.0,74.75,22.37,24.77,20.56,85.42,2.96,10.86,15.65,0.8399640598937572
2024-06-28,2024,15.0,74.75,24.28,28.55,21.17,84.35,2.3,13.99,3.87,1.5007544011632485
2024-06-29,2024,15.0,74.75,25.16,28.87,22.65,85.32,2.14,14.26,8.83,1.4337287354599453
2024-06-30,2024,15.0,74.75,24.77,27.98,22.93,88.78,2.29,13.13,37.56,1.1786966913029897
2024-07-01,2024,15.0,74.75,24.3,26.88,22.31,88.8,3.0,14.92,16.46,1.2600768073149735
2024-07-02,2024,15.0,74.75,24.74,28.32,21.95,88.1,2.55,14.28,8.18,1.4387436116715433
2024-07-03,2024,15.0,74.75,25.18,28.57,23.28,88.22,2.16,8.21,8.84,0.7615973134560001
2024-07-04,2024,15.0,74.75,24.88,28.32,22.79,87.34,2.45,9.06,16.7,0.8533028048615705
2024-07-05,2024,15.0,74.75,24.49,27.45,22.28,88.26,2.38,8.46,23.72,0.763380951429456
2024-07-06,2024,15.0,74.75,24.69,27.26,22.96,90.16,2.65,10.34,23.67,0.8549279128395404
2024-07-07,2024,15.0,74.75,23.88,27.08,21.97,87.91,2.47,5.84,25.61,0.5163438475367848
2024-07-08,2024,15.0,74.75,23.4,26.55,21.56,91.16,2.12,9.96,28.77,0.860190865448096
2024-07-09,2024,15.0,74.75,23.71,26.59,21.98,89.67,1.9,12.68,11.56,1.0604994527086458
2024-07-10,2024,15.0,74.75,24.05,28.24,21.02,88.91,1.72,14.45,14.67,1.524824661405061
2024-07-11,2024,15.0,74.75,24.02,27.86,21.71,86.6,2.09,16.51,6.15,1.606780893194838
2024-07-12,2024,15.0,74.75,24.11,27.74,21.03,90.13,2.39,9.71,25.36,0.9892046516664409
2024-07-13,2024,15.0,74.75,24.16,26.27,22.8,91.66,2.6,9.93,19.35,0.7283455388893832
2024-07-14,2024,15.0,74.75,23.95,26.43,21.79,92.52,2.83,8.64,29.61,0.729150556654807
2024-07-15,2024,15.0,74.75,24.91,27.59,23.11,91.78,2.75,10.3,60.05,0.8737633056637512
2024-07-16,2024,15.0,74.75,24.37,25.99,23.05,93.54,2.53,10.77,19.46,0.7307704349552144
2024-07-17,2024,15.0,74.75,24.43,25.89,23.54,93.63,2.96,8.65,28.79,0.5254835426528043
2024-07-18,2024,15.0,74.75,24.56,26.75,23.24,91.59,3.31,7.33,24.8,0.5458854055258772
2024-07-19,2024,15.0,74.75,23.77,25.13,22.92,94.39,2.94,7.4,31.4,0.42913692032204037
2024-07-20,2024,15.0,74.75,23.59,25.13,22.67,94.5,2.85,6.58,18.11,0.4008453709861436
2024-07-21,2024,15.0,74.75,24.09,26.94,22.24,92.82,2.86,6.99,18.09,0.5956956986356969
2024-07-22,2024,15.0,74.75,23.64,26.16,22.12,91.72,2.88,10.93,11.14,0.854316098859182
2024-07-23,2024,15.0,74.75,23.62,26.13,21.98,91.91,3.08,7.14,25.49,0.5653538497165043
2024-07-24,2024,15.0,74.75,24.03,25.91,22.61,92.24,3.07,9.0,25.28,0.6417639874995398
2024-07-25,2024,15.0,74.75,23.82,25.46,22.85,92.27,3.27,9.42,17.15,0.594375954138195
2024-07-26,2024,15.0,74.75,24.11,26.07,23.04,92.14,3.05,9.69,15.93,0.6633622466117551
2024-07-27,2024,15.0,74.75,23.93,26.31,22.59,91.71,2.87,8.43,12.31,0.6367008481447521
2024-07-28,2024,15.0,74.75,23.99,26.81,22.18,91.21,2.84,9.59,8.59,0.8092253384456303
2024-07-29,2024,15.0,74.75,24.69,27.48,22.79,91.05,2.8,9.54,10.19,0.8237767421239193
2024-07-30,2024,15.0,74.75,24.4,26.86,23.12,92.8,2.26,12.24,17.34,0.937384286221683
2024-07-31,2024,15.0,74.75,24.46,26.52,23.14,93.78,2.15,11.04,21.81,0.8049055377646658
2024-08-01,2024,15.0,74.75,23.76,26.06,22.57,94.13,2.29,8.28,28.35,0.6032628593683773
2024-08-02,2024,15.0,74.75,23.46,26.04,21.86,93.47,2.31,7.34,20.87,0.581033835545227
2024-08-03,2024,15.0,74.75,23.41,25.88,21.87,92.86,2.31,7.15,13.18,0.5536927561254367
2024-08-04,2024,15.0,74.75,23.16,25.28,21.86,93.55,2.15,11.93,15.0,0.8480109180224228
