latitude,longitude,period_8day,T_mean,T_max,T_min,RH2M,WS2M,Rs,rainfall_8day_mm,ETo_8day_mm,period_start_date
15.75,75.0,19,29.295,38.53,22.51,59.39625,3.7325,24.7625,5.1,31.462483762310228,2023-06-02
15.75,75.0,20,27.815,35.38,22.7,67.5825,5.00625,22.785,6.83,26.301150467740552,2023-06-10
15.75,75.0,21,27.47625,36.38,22.41,66.55625,4.5125,18.67375,10.05,20.902199581658508,2023-06-18
15.75,75.0,22,25.2,31.97,21.02,76.4075,5.35625,16.985,41.71,15.801036528632457,2023-06-26
15.75,75.0,23,24.63125,31.11,20.68,80.81875,5.665,14.03375,39.839999999999996,11.921897911958336,2023-07-04
15.75,75.0,24,24.86,30.64,21.19,81.20875,5.4175,14.34625,67.9,12.154973411636279,2023-07-12
15.75,75.0,25,23.71625,28.05,21.24,86.55375,6.23,9.115,149.54,6.57166637204932,2023-07-20
15.75,75.0,26,24.34125,29.49,21.17,83.62375,5.88125,15.3675,17.25,13.301965805069234,2023-07-28
15.75,75.0,27,24.555,30.16,20.79,81.90875,4.14375,18.05125,13.17,16.810264181700667,2023-08-05
15.75,75.0,28,24.01625,30.44,19.92,82.42625,3.8525,18.4375,8.870000000000001,16.658056129294245,2023-08-13
15.75,75.0,29,24.646250000000002,30.47,19.85,80.16,3.59625,20.03,12.1,19.470574819650796,2023-08-21
15.75,75.0,30,24.24875,31.31,20.41,82.3375,3.1,16.60875,60.28,14.770008002847897,2023-08-29
15.75,75.0,31,24.31125,30.37,20.62,82.84875,4.03125,18.1075,10.4,15.933932701509868,2023-09-06
15.75,75.0,32,24.7475,30.25,20.37,82.29125,3.79,16.98,22.83,15.970941051368296,2023-09-14
15.75,75.0,33,24.29625,30.68,19.84,83.75875,2.84,15.778749999999999,42.96,14.379009783819361,2023-09-22
15.75,75.0,34,24.3925,31.55,19.7,81.70625,3.065,15.46125,23.14,14.947184743026396,2023-09-30
15.75,75.0,35,25.9425,32.67,19.71,70.87625,1.61625,18.18375,0.29,20.236123294690888,2023-10-08
15.75,75.0,36,25.615000000000002,33.52,18.05,64.465,2.06125,18.37375,0.2,21.280166486416718,2023-10-16
15.75,75.0,37,24.9625,33.49,16.22,58.89,2.08625,18.39875,3.6900000000000004,22.369697552202773,2023-10-24
15.75,75.0,38,25.24625,33.25,20.4,71.35125000000001,2.02375,13.4375,20.14,13.378242913180424,2023-11-01
15.75,75.0,39,23.8375,31.37,16.41,69.81125,2.14875,16.45875,10.16,17.70164399937925,2023-11-09
15.75,75.0,40,24.76125,32.82,16.41,66.03,2.06,15.25375,0.62,17.847472682091627,2023-11-17
15.75,75.0,41,25.45875,33.08,18.35,65.07875,2.2825,15.82125,5.84,17.87613395503411,2023-11-25
15.75,75.0,42,25.06,33.1,17.05,61.2775,2.1237500000000002,14.05375,0.01,16.350647886022976,2023-12-03
15.75,75.0,43,23.60875,32.9,15.08,54.00875,2.43125,14.9875,0.0,17.614866985418406,2023-12-11
15.75,75.0,44,23.15125,33.51,15.19,43.24625,2.725,16.91625,0.0,20.647120871581293,2023-12-19
15.75,75.0,45,23.4175,33.55,15.0,47.70125,2.57375,18.14125,0.23,22.78308420969879,2023-12-27
15.75,75.0,46,24.1075,33.71,16.33,53.0325,2.70625,14.00875,2.13,16.633396044165973,2024-01-04
15.75,75.0,47,24.085,33.75,14.64,46.7175,1.82375,18.05125,0.0,23.204090809717407,2024-01-12
15.75,75.0,48,24.1325,35.29,13.59,45.91375,1.99875,19.595,0.0,25.653726809135847,2024-01-20
15.75,75.0,49,24.48125,34.74,14.47,44.56875,2.00875,20.54375,0.0,26.898881684670933,2024-01-28
15.75,75.0,50,26.7575,36.18,18.03,34.11,1.90875,21.3825,0.0,29.632372471731255,2024-02-05
15.75,75.0,51,26.2275,35.79,15.47,31.9475,2.18125,22.7925,0.0,31.79122942552601,2024-02-13
15.75,75.0,52,26.53,36.84,14.92,38.7625,2.4325,23.425,0.0,33.323119739305916,2024-02-21
15.75,75.0,53,27.83875,37.63,17.75,37.175,2.5549999999999997,23.465,0.0,33.35525330475949,2024-02-29
15.75,75.0,54,28.958750000000002,38.49,18.15,31.8825,2.14625,22.1425,0.0,32.15982473437593,2024-03-08
15.75,75.0,55,29.39,38.57,19.51,33.03875,2.48,22.6575,0.45999999999999996,32.59745299975921,2024-03-16
15.75,75.0,56,31.63875,40.66,23.12,34.37875,1.78125,22.77875,0.1,34.07372392699682,2024-03-24
15.75,75.0,57,32.1225,41.97,22.29,30.7625,2.2424999999999997,23.54375,0.0,36.09976230974232,2024-04-01
15.75,75.0,58,32.31625,41.57,23.47,36.47125,1.94,22.82,6.06,33.156908103334175,2024-04-09
15.75,75.0,59,30.09375,39.5,22.23,55.225,1.80125,18.63875,26.790000000000003,23.70595684793878,2024-04-17
15.75,75.0,60,31.54125,41.88,22.33,47.35375,2.3525,25.01875,1.03,38.41316202806473,2024-04-25
15.75,75.0,61,31.29125,42.07,20.69,45.805,2.9612499999999997,25.81875,4.37,41.54687650767321,2024-05-03
15.75,75.0,62,29.1375,39.79,23.29,63.08,1.8075,20.10125,50.63,22.937644397531383,2024-05-11
15.75,75.0,63,28.96875,37.24,23.15,67.615,2.885,17.25375,15.82,20.895181099744352,2024-05-19
15.75,75.0,64,28.60625,38.13,23.75,67.44875,4.045,20.9025,9.850000000000001,24.66885287751824,2024-05-27
15.75,75.0,65,25.4675,32.89,21.16,81.29124999999999,3.51,14.4975,89.36,12.487573756180751,2024-06-04
15.75,75.0,66,25.02875,31.02,20.96,79.33500000000001,4.1000000000000005,18.427500000000002,36.18,16.89692317354738,2024-06-12
15.75,75.0,67,24.5825,30.21,20.82,80.8,5.5675,16.565,43.62,14.087192206876722,2024-06-20
15.75,75.0,68,25.134999999999998,29.95,20.75,81.9675,5.9225,15.6075,34.17,13.208046663344305,2024-06-28
15.75,75.0,69,24.11125,29.53,19.09,85.33,5.08625,14.9875,70.67999999999999,12.216373992965913,2024-07-06
15.75,75.0,70,24.3825,28.75,22.19,87.34125,6.5575,12.58125,118.56,8.842244408756793,2024-07-14
15.75,75.0,71,24.07625,28.66,21.67,87.78999999999999,6.89125,11.715,137.95000000000002,8.23571270657177,2024-07-22
15.75,75.0,72,24.14125,28.78,21.62,88.61,5.1125,14.1975,59.76,10.518972185696523,2024-07-30
15.75,75.0,73,24.69625,30.06,21.34,86.11875,3.04875,17.45625,18.009999999999998,15.012322789477311,2024-08-07
15.75,75.0,74,25.58625,31.42,21.78,85.76375,2.225,15.48875,38.68,13.317027873719407,2024-08-15
15.75,75.0,75,24.095,28.75,21.84,88.4975,4.915,15.105,70.1,10.995543625637515,2024-08-23
15.75,75.0,76,23.884999999999998,29.11,21.41,88.25375,4.45,14.22125,29.47,11.210825454907107,2024-08-31
15.75,75.0,77,23.71125,28.54,20.2,86.4875,3.795,18.2075,11.42,14.841519384955191,2024-09-08
15.75,75.0,78,23.89875,29.9,18.91,84.245,2.44125,17.74125,47.48,16.18743570475811,2024-09-16
15.75,75.0,79,24.19625,30.64,20.45,86.7925,2.76375,15.89125,131.97,13.624399269427254,2024-09-24
15.75,75.0,80,24.60125,31.18,20.16,85.25625,2.01625,17.68625,69.22,15.52299689542672,2024-10-02
15.75,75.0,81,24.21375,28.96,20.75,88.8375,2.29625,13.94,93.19,11.323876853860888,2024-10-10
15.75,75.0,82,23.82,29.1,18.88,84.82875,1.65375,15.4025,37.19,13.380472937613408,2024-10-18
15.75,75.0,83,23.27,28.84,17.15,83.62625,1.605,16.9225,11.75,16.134350881248302,2024-10-26
15.75,75.0,84,22.275,28.25,15.79,81.53125,2.0925,17.9725,0.03,16.756323934537647,2024-11-03
15.75,75.0,85,22.08125,28.8,14.21,81.54125,2.37,15.35625,1.31,14.473075730021815,2024-11-11
15.75,75.0,86,19.2425,26.57,12.84,78.29875,2.05625,17.0825,0.0,17.075885973283476,2024-11-19
15.75,75.0,87,21.68125,29.39,11.19,80.495,2.73,14.07625,2.35,13.624432808864553,2024-11-27
15.75,75.0,88,23.39125,29.73,15.72,81.08125,1.76125,14.0325,7.569999999999999,13.207521753959458,2024-12-05
15.75,75.0,89,20.63,30.2,10.79,69.3175,2.0175,16.40125,0.0,17.66073444762916,2024-12-13
15.75,75.0,90,23.0,30.53,16.51,75.02875,1.88125,13.45,0.01,14.194327067416769,2024-12-21
15.75,75.0,91,22.27,30.72,15.27,63.54666666666666,2.5233333333333334,18.62,0.0,7.859282948977611,2024-12-29
15.75,75.25,0,22.56125,31.61,14.59,57.86,2.1525,16.85125,0.0,19.57820882842338,2023-01-01
15.75,75.25,1,21.90875,33.49,10.97,36.16375,1.47,20.35875,0.0,26.853496504826943,2023-01-09
15.75,75.25,2,22.635,33.37,12.38,43.49625,1.8775,19.9675,0.0,26.039232325634302,2023-01-17
15.75,75.25,3,24.28125,33.38,14.72,44.8675,2.27875,19.00125,0.03,24.016441614633887,2023-01-25
15.75,75.25,4,25.20625,35.63,15.97,32.11,2.135,19.92875,0.0,26.76724960363382,2023-02-02
15.75,75.25,5,24.94875,36.43,14.1,18.0475,2.48375,23.82375,0.0,34.621597839368995,2023-02-10
15.75,75.25,6,26.262500000000003,36.99,15.45,24.23125,2.11,23.7,0.0,33.97037260525238,2023-02-18
15.75,75.25,7,26.3875,36.31,16.48,27.085,3.1,23.055,0.0,32.12897665521889,2023-02-26
15.75,75.25,8,27.16125,36.03,18.19,28.6025,2.89625,23.27,0.0,31.615849812991318,2023-03-06
15.75,75.25,9,26.849999999999998,36.19,15.53,41.19375,2.195,22.10875,0.1,29.067171800816453,2023-03-14
15.75,75.25,10,27.7675,39.04,17.5,40.5325,2.41875,25.59375,0.0,38.5003669195547,2023-03-22
15.75,75.25,11,28.11625,39.39,17.43,43.04125,2.5975,26.18,2.78,39.89477278294838,2023-03-30
15.75,75.25,12,29.7325,38.41,21.95,35.25125,2.1775,23.4825,5.930000000000001,31.254066404581113,2023-04-07
15.75,75.25,13,30.267500000000002,40.83,21.54,40.3675,2.1262499999999998,23.66375,6.760000000000001,34.312098035059684,2023-04-15
15.75,75.25,14,29.5175,38.97,19.34,46.90625,1.84125,23.58375,6.09,32.68315866964409,2023-04-23
15.75,75.25,15,29.025,37.83,20.76,49.17125,2.50375,22.75,6.61,29.283522369834113,2023-05-01
15.75,75.25,16,29.36875,38.68,21.45,58.78375,2.7,23.04625,12.98,30.01375666152371,2023-05-09
15.75,75.25,17,31.12875,40.31,21.76,47.0425,2.68375,24.60125,12.76,36.18759660638253,2023-05-17
15.75,75.25,18,29.545,38.67,22.22,55.6875,3.225,21.95375,11.64,29.143540069698478,2023-05-25
15.75,75.25,19,29.295,38.53,22.51,59.39625,3.7325,24.7625,5.1,31.462483762310228,2023-06-02
15.75,75.25,20,27.815,35.38,22.7,67.5825,5.00625,22.785,6.83,26.301150467740552,2023-06-10
15.75,75.25,21,27.47625,36.38,22.41,66.55625,4.5125,18.67375,10.05,20.902199581658508,2023-06-18
15.75,75.25,22,25.2,31.97,21.02,76.4075,5.35625,16.985,41.71,15.801036528632457,2023-06-26
15.75,75.25,23,24.63125,31.11,20.68,80.81875,5.665,14.03375,39.839999999999996,11.921897911958336,2023-07-04
15.75,75.25,24,24.86,30.64,21.19,81.20875,5.4175,14.34625,67.9,12.154973411636279,2023-07-12
15.75,75.25,25,23.71625,28.05,21.24,86.55375,6.23,9.115,149.54,6.57166637204932,2023-07-20
15.75,75.25,26,24.34125,29.49,21.17,83.62375,5.88125,15.3675,17.25,13.301965805069234,2023-07-28
15.75,75.25,27,24.555,30.16,20.79,81.90875,4.14375,18.05125,13.17,16.810264181700667,2023-08-05
15.75,75.25,28,24.01625,30.44,19.92,82.42625,3.8525,18.4375,8.870000000000001,16.658056129294245,2023-08-13
15.75,75.25,29,24.646250000000002,30.47,19.85,80.16,3.59625,20.03,12.1,19.470574819650796,2023-08-21
15.75,75.25,30,24.24875,31.31,20.41,82.3375,3.1,16.60875,60.28,14.770008002847897,2023-08-29
15.75,75.25,31,24.31125,30.37,20.62,82.84875,4.03125,18.1075,10.4,15.933932701509868,2023-09-06
15.75,75.25,32,24.7475,30.25,20.37,82.29125,3.79,16.98,22.83,15.970941051368296,2023-09-14
15.75,75.25,33,24.29625,30.68,19.84,83.75875,2.84,15.778749999999999,42.96,14.379009783819361,2023-09-22
15.75,75.25,34,24.3925,31.55,19.7,81.70625,3.065,15.46125,23.14,14.947184743026396,2023-09-30
15.75,75.25,35,25.9425,32.67,19.71,70.87625,1.61625,18.18375,0.29,20.236123294690888,2023-10-08
15.75,75.25,36,25.615000000000002,33.52,18.05,64.465,2.06125,18.37375,0.2,21.280166486416718,2023-10-16
15.75,75.25,37,24.9625,33.49,16.22,58.89,2.08625,18.39875,3.6900000000000004,22.369697552202773,2023-10-24
15.75,75.25,38,25.24625,33.25,20.4,71.35125000000001,2.02375,13.4375,20.14,13.378242913180424,2023-11-01
15.75,75.25,39,23.8375,31.37,16.41,69.81125,2.14875,16.45875,10.16,17.70164399937925,2023-11-09
15.75,75.25,40,24.76125,32.82,16.41,66.03,2.06,15.25375,0.62,17.847472682091627,2023-11-17
15.75,75.25,41,25.45875,33.08,18.35,65.07875,2.2825,15.82125,5.84,17.87613395503411,2023-11-25
15.75,75.25,42,25.06,33.1,17.05,61.2775,2.1237500000000002,14.05375,0.01,16.350647886022976,2023-12-03
15.75,75.25,43,23.60875,32.9,15.08,54.00875,2.43125,14.9875,0.0,17.614866985418406,2023-12-11
15.75,75.25,44,23.15125,33.51,15.19,43.24625,2.725,16.91625,0.0,20.647120871581293,2023-12-19
15.75,75.25,45,23.4175,33.55,15.0,47.70125,2.57375,18.14125,0.23,22.78308420969879,2023-12-27
15.75,75.25,46,24.1075,33.71,16.33,53.0325,2.70625,14.00875,2.13,16.633396044165973,2024-01-04
15.75,75.25,47,24.085,33.75,14.64,46.7175,1.82375,18.05125,0.0,23.204090809717407,2024-01-12
15.75,75.25,48,24.1325,35.29,13.59,45.91375,1.99875,19.595,0.0,25.653726809135847,2024-01-20
15.75,75.25,49,24.48125,34.74,14.47,44.56875,2.00875,20.54375,0.0,26.898881684670933,2024-01-28
15.75,75.25,50,26.7575,36.18,18.03,34.11,1.90875,21.3825,0.0,29.632372471731255,2024-02-05
15.75,75.25,51,26.2275,35.79,15.47,31.9475,2.18125,22.7925,0.0,31.79122942552601,2024-02-13
15.75,75.25,52,26.53,36.84,14.92,38.7625,2.4325,23.425,0.0,33.323119739305916,2024-02-21
15.75,75.25,53,27.83875,37.63,17.75,37.175,2.5549999999999997,23.465,0.0,33.35525330475949,2024-02-29
15.75,75.25,54,28.958750000000002,38.49,18.15,31.8825,2.14625,22.1425,0.0,32.15982473437593,2024-03-08
15.75,75.25,55,29.39,38.57,19.51,33.03875,2.48,22.6575,0.45999999999999996,32.59745299975921,2024-03-16
15.75,75.25,56,31.63875,40.66,23.12,34.37875,1.78125,22.77875,0.1,34.07372392699682,2024-03-24
15.75,75.25,57,32.1225,41.97,22.29,30.7625,2.2424999999999997,23.54375,0.0,36.09976230974232,2024-04-01
15.75,75.25,58,32.31625,41.57,23.47,36.47125,1.94,22.82,6.06,33.156908103334175,2024-04-09
15.75,75.25,59,30.09375,39.5,22.23,55.225,1.80125,18.63875,26.790000000000003,23.70595684793878,2024-04-17
15.75,75.25,60,31.54125,41.88,22.33,47.35375,2.3525,25.01875,1.03,38.41316202806473,2024-04-25
15.75,75.25,61,31.29125,42.07,20.69,45.805,2.9612499999999997,25.81875,4.37,41.54687650767321,2024-05-03
15.75,75.25,62,29.1375,39.79,23.29,63.08,1.8075,20.10125,50.63,22.937644397531383,2024-05-11
15.75,75.25,63,28.96875,37.24,23.15,67.615,2.885,17.25375,15.82,20.895181099744352,2024-05-19
15.75,75.25,64,28.60625,38.13,23.75,67.44875,4.045,20.9025,9.850000000000001,24.66885287751824,2024-05-27
15.75,75.25,65,25.4675,32.89,21.16,81.29124999999999,3.51,14.4975,89.36,12.487573756180751,2024-06-04
15.75,75.25,66,25.02875,31.02,20.96,79.33500000000001,4.1000000000000005,18.427500000000002,36.18,16.89692317354738,2024-06-12
15.75,75.25,67,24.5825,30.21,20.82,80.8,5.5675,16.565,43.62,14.087192206876722,2024-06-20
15.75,75.25,68,25.134999999999998,29.95,20.75,81.9675,5.9225,15.6075,34.17,13.208046663344305,2024-06-28
15.75,75.25,69,24.11125,29.53,19.09,85.33,5.08625,14.9875,70.67999999999999,12.216373992965913,2024-07-06
15.75,75.25,70,24.3825,28.75,22.19,87.34125,6.5575,12.58125,118.56,8.842244408756793,2024-07-14
15.75,75.25,71,24.07625,28.66,21.67,87.78999999999999,6.89125,11.715,137.95000000000002,8.23571270657177,2024-07-22
15.75,75.25,72,24.14125,28.78,21.62,88.61,5.1125,14.1975,59.76,10.518972185696523,2024-07-30
15.75,75.25,73,24.69625,30.06,21.34,86.11875,3.04875,17.45625,18.009999999999998,15.012322789477311,2024-08-07
15.75,75.25,74,25.58625,31.42,21.78,85.76375,2.225,15.48875,38.68,13.317027873719407,2024-08-15
15.75,75.25,75,24.095,28.75,21.84,88.4975,4.915,15.105,70.1,10.995543625637515,2024-08-23
15.75,75.25,76,23.884999999999998,29.11,21.41,88.25375,4.45,14.22125,29.47,11.210825454907107,2024-08-31
15.75,75.25,77,23.71125,28.54,20.2,86.4875,3.795,18.2075,11.42,14.841519384955191,2024-09-08
15.75,75.25,78,23.89875,29.9,18.91,84.245,2.44125,17.74125,47.48,16.18743570475811,2024-09-16
15.75,75.25,79,24.19625,30.64,20.45,86.7925,2.76375,15.89125,131.97,13.624399269427254,2024-09-24
15.75,75.25,80,24.60125,31.18,20.16,85.25625,2.01625,17.68625,69.22,15.52299689542672,2024-10-02
15.75,75.25,81,24.21375,28.96,20.75,88.8375,2.29625,13.94,93.19,11.323876853860888,2024-10-10
15.75,75.25,82,23.82,29.1,18.88,84.82875,1.65375,15.4025,37.19,13.380472937613408,2024-10-18
15.75,75.25,83,23.27,28.84,17.15,83.62625,1.605,16.9225,11.75,16.134350881248302,2024-10-26
15.75,75.25,84,22.275,28.25,15.79,81.53125,2.0925,17.9725,0.03,16.756323934537647,2024-11-03
15.75,75.25,85,22.08125,28.8,14.21,81.54125,2.37,15.35625,1.31,14.473075730021815,2024-11-11
15.75,75.25,86,19.2425,26.57,12.84,78.29875,2.05625,17.0825,0.0,17.075885973283476,2024-11-19
15.75,75.25,87,21.68125,29.39,11.19,80.495,2.73,14.07625,2.35,13.624432808864553,2024-11-27
15.75,75.25,88,23.39125,29.73,15.72,81.08125,1.76125,14.0325,7.569999999999999,13.207521753959458,2024-12-05
15.75,75.25,89,20.63,30.2,10.79,69.3175,2.0175,16.40125,0.0,17.66073444762916,2024-12-13
15.75,75.25,90,23.0,30.53,16.51,75.02875,1.88125,13.45,0.01,14.194327067416769,2024-12-21
15.75,75.25,91,22.27,30.72,15.27,63.54666666666666,2.5233333333333334,18.62,0.0,7.859282948977611,2024-12-29
15.75,75.5,0,23.3075,32.47,15.03,54.606249999999996,2.29875,16.85125,0.0,19.67826866322085,2023-01-01
15.75,75.5,1,22.2375,33.74,11.14,35.25,1.5725,20.35875,0.0,26.957419113504947,2023-01-09
15.75,75.5,2,23.05375,33.57,12.43,45.8675,2.2975,19.9675,0.0,25.88483679337363,2023-01-17
15.75,75.5,3,24.63875,33.47,15.28,45.02375,2.6875,19.00125,0.01,24.08706092564086,2023-01-25
15.75,75.5,4,25.802500000000002,35.99,16.27,33.77,2.055,19.92875,0.0,26.749844160464942,2023-02-02
15.75,75.5,5,25.377499999999998,36.78,14.63,18.55625,2.355,23.82375,0.0,34.558852415437336,2023-02-10
15.75,75.5,6,26.6175,37.31,15.93,25.4,2.11375,23.7,0.0,34.09735998451987,2023-02-18
15.75,75.5,7,26.68,36.54,17.1,27.69625,3.165,23.055,0.0,32.37388936698551,2023-02-26
15.75,75.5,8,27.42,36.47,18.64,29.11125,2.9625,23.27,0.0,31.771926129557514,2023-03-06
15.75,75.5,9,27.548750000000002,36.54,16.4,37.36625,2.385,22.10875,1.03,29.349875895941253,2023-03-14
15.75,75.5,10,29.0875,39.36,19.01,32.83375,2.17,25.59375,0.0,38.50727396214048,2023-03-22
15.75,75.5,11,29.3625,39.8,18.72,36.085,2.45125,26.18,5.84,39.69200436131465,2023-03-30
15.75,75.5,12,30.30625,38.91,21.99,33.152499999999996,2.46375,23.4825,3.59,32.17717707758615,2023-04-07
15.75,75.5,13,30.87875,41.08,21.88,36.10625,2.1975,23.66375,8.35,34.74401382472448,2023-04-15
15.75,75.5,14,30.07125,39.39,20.7,47.29375,1.78125,23.58375,21.97,31.57280808894449,2023-04-23
15.75,75.5,15,29.205,36.51,21.46,54.255,1.89375,22.75,8.73,27.80351125854101,2023-05-01
15.75,75.5,16,30.166249999999998,38.88,22.12,56.3575,2.675,23.04625,16.86,30.66246672992475,2023-05-09
15.75,75.5,17,32.566250000000004,40.77,22.93,41.33625,2.695,24.60125,9.15,35.94265673875401,2023-05-17
15.75,75.5,18,30.97375,39.7,23.39,49.72625,3.315,21.95375,12.94,29.683454498809034,2023-05-25
15.75,75.5,19,30.43625,39.41,22.93,54.075,3.97625,24.7625,4.43,32.47282846892204,2023-06-02
15.75,75.5,20,29.53375,38.07,23.23,59.60125,5.49,22.785,1.58,29.278124807923135,2023-06-10
15.75,75.5,21,28.86,37.92,22.78,59.44,4.811249999999999,18.67375,5.53,22.02521306815772,2023-06-18
15.75,75.5,22,26.55875,34.08,21.33,68.64375,5.84875,16.985,12.48,17.5808297780249,2023-06-26
15.75,75.5,23,25.82375,33.75,20.85,74.2225,5.855,14.03375,16.23,13.673918806201453,2023-07-04
15.75,75.5,24,26.07875,33.61,22.01,74.39875,5.70625,14.34625,36.65,14.032657726800467,2023-07-12
15.75,75.5,25,24.642500000000002,30.66,21.54,81.415,6.49625,9.115,89.92,7.570009589794684,2023-07-20
15.75,75.5,26,25.62875,31.89,21.59,77.01,6.17625,15.3675,5.66,15.45614937726587,2023-07-28
15.75,75.5,27,26.15,32.7,21.34,74.07124999999999,4.4662500000000005,18.05125,12.51,19.463700330340416,2023-08-05
15.75,75.5,28,25.55125,33.24,20.76,74.3975,4.2575,18.4375,6.630000000000001,19.392269942539233,2023-08-13
15.75,75.5,29,26.380000000000003,33.91,20.95,71.46375,3.9925,20.03,10.51,22.692393609384766,2023-08-21
15.75,75.5,30,25.44125,33.58,20.38,76.81,3.41,16.60875,73.84,16.352233088301475,2023-08-29
15.75,75.5,31,25.365,32.45,21.1,77.255,4.32125,18.1075,7.52,17.771235220318385,2023-09-06
15.75,75.5,32,26.06,32.81,20.84,75.81125,4.00125,16.98,8.81,18.40787282904083,2023-09-14
15.75,75.5,33,25.71375,33.27,20.67,77.0725,2.86625,15.778749999999999,22.43,16.376631671352396,2023-09-22
15.75,75.5,34,25.7625,34.12,19.24,73.75,3.2225,15.46125,16.07,17.081739944008536,2023-09-30
15.75,75.5,35,27.25375,34.99,20.12,63.495,2.00875,18.18375,0.08,22.168058453996757,2023-10-08
15.75,75.5,36,27.0175,35.34,18.92,56.42125,2.545,18.37375,0.02,22.53814103999116,2023-10-16
15.75,75.5,37,26.33625,34.76,17.73,50.55,2.58125,18.39875,1.3900000000000001,22.996061525669436,2023-10-24
15.75,75.5,38,26.35,34.87,21.11,66.045,2.35375,13.4375,20.52,13.914295110745705,2023-11-01
15.75,75.5,39,24.33625,32.41,17.08,68.39,2.17375,16.45875,11.76,18.12318933473739,2023-11-09
15.75,75.5,40,25.5,33.77,17.23,64.04125,2.2662500000000003,15.25375,0.3,18.134509742036883,2023-11-17
15.75,75.5,41,26.28,34.0,19.3,60.4,2.78875,15.82125,4.53,18.242909149266037,2023-11-25
15.75,75.5,42,25.697499999999998,33.88,18.14,59.0925,2.4525,14.05375,0.39,16.440888090206613,2023-12-03
15.75,75.5,43,23.8775,32.92,15.5,54.52125,2.57125,14.9875,0.0,17.603054676803943,2023-12-11
15.75,75.5,44,23.295,33.38,15.25,45.21375,2.59625,16.91625,0.0,20.62175086173889,2023-12-19
15.75,75.5,45,23.50375,33.33,15.18,50.40625,2.7125,18.14125,0.1,22.61399572288114,2023-12-27
15.75,75.5,46,24.4175,33.69,17.03,50.9525,3.0675,14.00875,1.31,16.564194075160486,2024-01-04
15.75,75.5,47,24.775,33.79,15.29,44.81375,1.56625,18.05125,0.0,23.147689801934572,2024-01-12
15.75,75.5,48,25.06125,35.45,14.43,42.61625,1.95625,19.595,0.0,25.496941267644132,2024-01-20
15.75,75.5,49,25.01125,34.76,15.34,43.26375,2.09875,20.54375,0.0,26.878920323223998,2024-01-28
15.75,75.5,50,27.1325,36.49,18.59,36.1725,2.2625,21.3825,0.0,29.47340976725755,2024-02-05
15.75,75.5,51,26.44625,35.95,16.04,31.7325,2.35375,22.7925,0.0,31.83742008648828,2024-02-13
15.75,75.5,52,27.2875,37.18,15.86,35.885,2.5575,23.425,0.0,33.62632489814646,2024-02-21
15.75,75.5,53,29.09625,38.11,19.15,32.56125,2.44375,23.465,0.0,33.10838704843754,2024-02-29
15.75,75.5,54,30.155,39.12,19.08,28.845,2.17625,22.1425,0.0,32.23472526945347,2024-03-08
15.75,75.5,55,30.61625,38.98,20.62,30.18375,2.22875,22.6575,0.64,32.24897120814293,2024-03-16
15.75,75.5,56,32.4975,41.12,23.84,27.115000000000002,2.235,22.77875,0.04,33.93386001333799,2024-03-24
15.75,75.5,57,33.33125,42.27,22.37,26.1725,2.075,23.54375,0.0,36.18493224945072,2024-04-01
15.75,75.5,58,33.05125,41.79,24.52,34.775,2.355,22.82,6.07,32.99427751241971,2024-04-09
